cod_articulo,nom_articulo,padre,articulo_padre,clase_maquina,tipo_pieza,tamano,confianza,motivo
WGEAA02-SP-40,Tie-rod Assembly,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,SMALL,Mediano,alta,
WGEAA02-SP-47,CRANKCASE,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,STRUCT,Extradimensional,media,resultado grande: verificar por impacto
WGEAA02-SP-50,Oil Sensor Assembly,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,TINY,Chico,alta,
WGEAA02-SP-53,Amplifier,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA02-SP-54,Metal clamp,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,TINY,Chico,alta,
WGEAA02-SP-55,OIL SEAL,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,TINY,Chico,alta,
WGEAA02-SP-58,FLYWHEEL,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA02-SP-59,COOLING FAN,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA02-SP-60,STARTING CUP,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA02-SP-62,RECOIL STARTER,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA02-SP-66,CRANKSHAFT,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA02-SP-69,"GASKET, CRANKCASE COVER",WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,STRUCT,Extradimensional,media,resultado grande: verificar por impacto
WGEAA02-SP-70,CRANKCASE COVER,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,STRUCT,Extradimensional,media,resultado grande: verificar por impacto
WGEAA02-SP-72,DIPSTICK,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,TINY,Chico,alta,
WGEAA02-SP-75,ALTERNATOR,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA02-SP-76,ALTERNATOR Support,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA02-SP-80,VOLTAGE REGULATOR,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA02-SP-81,BRUSH ASSEMBLY,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,TINY,Chico,alta,
WGEAA02-SP-83,End Cover,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA02-SP-85,Fuel Cock,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA02-SP-86,Fuel Tank,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,STRUCT,Extradimensional,media,resultado grande: verificar por impacto
WGEAA02-SP-88,FUEL TANK CAP,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,STRUCT,Extradimensional,media,resultado grande: verificar por impacto
WGEAA02-SP-9,Push Rod Guide,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,SMALL,Mediano,alta,
WGEAA02-SP-90,Control Panel,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA02-SP-93,Ignition coil,WGEAA02,GENERADOR GASOLINE 1200W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA026-SP-10,carbon brush comp,WGEAA026,GENERADOR A NAFTA 1200W WADFOW WGEAA026,LARGE,TINY,Chico,alta,
WGEAA05-SP-103,Control Panel,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA05-SP-12,Push Rod Guide,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,SMALL,Mediano,alta,
WGEAA05-SP-16,Cylinder Head Assembly,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,STRUCT,Extradimensional,media,resultado grande: verificar por impacto
WGEAA05-SP-19,Muffer Assembly,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA05-SP-25,Carburetor,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA05-SP-28,Air Filter,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,SMALL,Mediano,alta,
WGEAA05-SP-3,Gasket Valve Cover,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA05-SP-33,Exhaust  Vavle,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA05-SP-34,Intake  Vavle,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA05-SP-37,Gasket Cylinder   Head,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA05-SP-38,Piston  Ring  Set,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA05-SP-39,Piston,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA05-SP-4-6/10,Rocker Arm Assembly,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA05-SP-42,Tie-Rod  Assembly,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,SMALL,Mediano,alta,
WGEAA05-SP-45,Crankcase,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,STRUCT,Extradimensional,media,resultado grande: verificar por impacto
WGEAA05-SP-46,Oil Seal,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,TINY,Chico,alta,
WGEAA05-SP-47,Flywheel,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA05-SP-48,Cooling  Fan,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA05-SP-49,Starting   Cup,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA05-SP-52,Starter,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA05-SP-54,Ignition Coil,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA05-SP-57,Crankshaft,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA05-SP-58,Oil  Sensor Assembly,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,TINY,Chico,alta,
WGEAA05-SP-62,Gasket Crankcase   Cover,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,STRUCT,Extradimensional,media,resultado grande: verificar por impacto
WGEAA05-SP-66,Dipstick,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,TINY,Chico,alta,
WGEAA05-SP-69,Amplifier,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA05-SP-70,Speed Regulating Assembly,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA05-SP-8,Returner Exhaust  Valve,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,SMALL,Mediano,alta,
WGEAA05-SP-80,Fuel  Cock,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA05-SP-83,Generator,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA05-SP-83.1,Rotor,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA05-SP-83.2,Stator,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA05-SP-85,Brush  Assembly,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,TINY,Chico,alta,
WGEAA05-SP-86,Generator Support,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA05-SP-87,Voltage  Regulator,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA05-SP-9,Returner Intale Valve,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,SMALL,Mediano,alta,
WGEAA05-SP-90,End  Cover,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA05-SP-91,Fuel  Tank,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,STRUCT,Extradimensional,media,resultado grande: verificar por impacto
WGEAA05-SP-92,Fuel Filler,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA05-SP-93,Fuel Tank  Cap,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,STRUCT,Extradimensional,media,resultado grande: verificar por impacto
WGEAA05-SP-98,Damping Support,WGEAA05,GENERADOR GASOLINA 2800W WADFOW,LARGE,TINY,Chico,alta,
WGEAA056-SP-12,panel comp,WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA056-SP-13-14,Cylinder head,WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA056-SP-13-21,Carburetor Assembly,WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA056-SP-13-25,Air Cleaner Assembly,WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA056-SP-13-27,"Gasket,Cylinder Head",WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA056-SP-13-31,Valve Exhaust,WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,SMALL,Mediano,alta,
WGEAA056-SP-13-32,"Valve,In",WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,SMALL,Mediano,alta,
WGEAA056-SP-13-33,"Scraper Ring Set ,Piston",WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA056-SP-13-36,Piston,WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA056-SP-13-37,"Rod Assembly., Connecting",WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,SMALL,Mediano,alta,
WGEAA056-SP-13-39,Oil Seal,WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,TINY,Chico,alta,
WGEAA056-SP-13-41,Crankshaft Assembly,WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA056-SP-13-42,Camshaft Assembly,WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA056-SP-13-45,"Packing,casecover",WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,STRUCT,Extradimensional,media,resultado grande: verificar por impacto
WGEAA056-SP-13-46,"Cover Assembly, Crankcase",WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,STRUCT,Extradimensional,media,resultado grande: verificar por impacto
WGEAA056-SP-13-60,Crankcase,WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,STRUCT,Extradimensional,media,resultado grande: verificar por impacto
WGEAA056-SP-13-63,ignition coil assy,WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA056-SP-13-67,Flywheel Assembly,WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA056-SP-13-71,Recoil Starter Assembly,WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA056-SP-15,Muffler COMP,WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA056-SP-22,Motor assembly,WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,STRUCT,Extradimensional,media,resultado grande: verificar por impacto
WGEAA056-SP-28,Automatic Voltage Regulator,WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA056-SP-30,carbon brush comp,WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,TINY,Chico,alta,
WGEAA056-SP-4,Fuel Tank Assembly,WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,STRUCT,Extradimensional,media,resultado grande: verificar por impacto
WGEAA056-SP-5,Fuel Filter,WGEAA056,GENERADOR GASOLINA 2800W 212CC WADFOW WGEAA056,LARGE,SMALL,Mediano,alta,
WGEAA20V-SP-12,AVR Module,WGEAA20V,GENERADOR GASOLINA 18KW 999CC ARRANQUE ELECTRICO C/RUEDAS Y MANIJA WADFOW WGEAA20V,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA20V-SP-13,Control Panel Assy,WGEAA20V,GENERADOR GASOLINA 18KW 999CC ARRANQUE ELECTRICO C/RUEDAS Y MANIJA WADFOW WGEAA20V,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA20V-SP-14,Alternator,WGEAA20V,GENERADOR GASOLINA 18KW 999CC ARRANQUE ELECTRICO C/RUEDAS Y MANIJA WADFOW WGEAA20V,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA20V-SP-24,Positive Wiring Assy,WGEAA20V,GENERADOR GASOLINA 18KW 999CC ARRANQUE ELECTRICO C/RUEDAS Y MANIJA WADFOW WGEAA20V,LARGE,TINY,Chico,alta,
WGEAA20V-SP-25,Negative Wiring Assy,WGEAA20V,GENERADOR GASOLINA 18KW 999CC ARRANQUE ELECTRICO C/RUEDAS Y MANIJA WADFOW WGEAA20V,LARGE,TINY,Chico,alta,
WGEAA20V-SP-4,Fuel Tank,WGEAA20V,GENERADOR GASOLINA 18KW 999CC ARRANQUE ELECTRICO C/RUEDAS Y MANIJA WADFOW WGEAA20V,LARGE,STRUCT,Extradimensional,media,resultado grande: verificar por impacto
WGEAA20V-SP-42,Wheel,WGEAA20V,GENERADOR GASOLINA 18KW 999CC ARRANQUE ELECTRICO C/RUEDAS Y MANIJA WADFOW WGEAA20V,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA20V-SP-45,Shock absorption support&rubber,WGEAA20V,GENERADOR GASOLINA 18KW 999CC ARRANQUE ELECTRICO C/RUEDAS Y MANIJA WADFOW WGEAA20V,LARGE,SMALL,Mediano,baja,pieza no reconocida
WGEAA20V-SP-8,Muffler,WGEAA20V,GENERADOR GASOLINA 18KW 999CC ARRANQUE ELECTRICO C/RUEDAS Y MANIJA WADFOW WGEAA20V,LARGE,MEDIO,Grande,media,resultado grande: verificar por impacto
WGEAA20V-SP-C.B.J,Carbon brush,WGEAA20V,GENERADOR GASOLINA 18KW 999CC ARRANQUE ELECTRICO C/RUEDAS Y MANIJA WADFOW WGEAA20V,LARGE,TINY,Chico,alta,
WGM1543-SP-1-13,Crankshaft,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,MEDIO,Mediano,alta,
WGM1543-SP-1-15,Crank Case Left,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
WGM1543-SP-1-19,Flywheel,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,MEDIO,Mediano,alta,
WGM1543-SP-1-30-32,Clutch Assy.,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,MEDIO,Mediano,alta,
WGM1543-SP-1-34,Oil Tank Protect Plate,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
WGM1543-SP-1-36,Carburetor,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,MEDIO,Mediano,alta,
WGM1543-SP-1-40,Electrical Ignition,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,SMALL,Chico,baja,pieza no reconocida
WGM1543-SP-1-41,Cylinder,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,MEDIO,Mediano,alta,
WGM1543-SP-1-42,Spark Plug,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,TINY,Chico,alta,
WGM1543-SP-1-48,Muffler,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,MEDIO,Mediano,alta,
WGM1543-SP-1-5,Starter Assy,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,SMALL,Chico,baja,pieza no reconocida
WGM1543-SP-1-51,Gasket-Cylinder,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,MEDIO,Mediano,alta,
WGM1543-SP-1-52-55,Piston Assy,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,MEDIO,Mediano,alta,
WGM1543-SP-1-57,Oil Tank Assy,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
WGM1543-SP-1-8,Real Starter,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,SMALL,Chico,baja,pieza no reconocida
WGM1543-SP-2-1,Connection Piece,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,SMALL,Chico,baja,pieza no reconocida
WGM1543-SP-2-10-15,Handle Assy.,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,MEDIO,Mediano,alta,
WGM1543-SP-2-15,Throttle Lever,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,SMALL,Chico,alta,
WGM1543-SP-2-16,Shaft Axis,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,SMALL,Chico,alta,
WGM1543-SP-2-19,Gear Case,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
WGM1543-SP-2-26,Protect Cover,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,MEDIO,Mediano,alta,
WGM1543-SP-2-8,Engine Shaft,WGM1543,DESMALEZADORA A NAFTA 43CC WADFOW 2HP,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
WGM2543-SP-1-36,Carburetor,WGM2543,DESMALEZADORA NAFTA 42.7CC GASOLINA 1.25KW WADFOW WGM2543,MEDIUM,MEDIO,Mediano,alta,
WGM2543-SP-1-42,Spark Plug,WGM2543,DESMALEZADORA NAFTA 42.7CC GASOLINA 1.25KW WADFOW WGM2543,MEDIUM,TINY,Chico,alta,
WGM2543-SP-1-48,Muffler,WGM2543,DESMALEZADORA NAFTA 42.7CC GASOLINA 1.25KW WADFOW WGM2543,MEDIUM,MEDIO,Mediano,alta,
WGM2543-SP-1-52-55,Piston Assy,WGM2543,DESMALEZADORA NAFTA 42.7CC GASOLINA 1.25KW WADFOW WGM2543,MEDIUM,MEDIO,Mediano,alta,
WGM2543-SP-2-1,Connection Piece,WGM2543,DESMALEZADORA NAFTA 42.7CC GASOLINA 1.25KW WADFOW WGM2543,MEDIUM,SMALL,Chico,baja,pieza no reconocida
WGM3A18-SP-B12,"6""left wheel set",WGM3A18,"CORTA CESPED A GASOLINA 2.5KW 141CC 18"" WADFOW WGM3A18",HAND,MEDIO,Chico,alta,
WGM3A18-SP-B29,"8""left wheel set",WGM3A18,"CORTA CESPED A GASOLINA 2.5KW 141CC 18"" WADFOW WGM3A18",HAND,MEDIO,Chico,alta,
WGM3A18-SP-B3,Blade,WGM3A18,"CORTA CESPED A GASOLINA 2.5KW 141CC 18"" WADFOW WGM3A18",HAND,SMALL,Chico,alta,
WGM3A18-SP-B30,On/off pole,WGM3A18,"CORTA CESPED A GASOLINA 2.5KW 141CC 18"" WADFOW WGM3A18",HAND,SMALL,Chico,baja,pieza no reconocida
WGM3A18-SP-B31,Upper handle,WGM3A18,"CORTA CESPED A GASOLINA 2.5KW 141CC 18"" WADFOW WGM3A18",HAND,MEDIO,Chico,alta,
WGM3A18-SP-B4,Blade set,WGM3A18,"CORTA CESPED A GASOLINA 2.5KW 141CC 18"" WADFOW WGM3A18",HAND,SMALL,Chico,alta,
WGM3A18-SP-B40,Low handle,WGM3A18,"CORTA CESPED A GASOLINA 2.5KW 141CC 18"" WADFOW WGM3A18",HAND,MEDIO,Chico,alta,
WGM3A18-SP-B42,Bracket for grass catcher,WGM3A18,"CORTA CESPED A GASOLINA 2.5KW 141CC 18"" WADFOW WGM3A18",HAND,SMALL,Chico,alta,
WGM3A18-SP-B43,Grass catcher,WGM3A18,"CORTA CESPED A GASOLINA 2.5KW 141CC 18"" WADFOW WGM3A18",HAND,SMALL,Chico,baja,pieza no reconocida
WGM3A18-SP-B52,"8""right wheel set",WGM3A18,"CORTA CESPED A GASOLINA 2.5KW 141CC 18"" WADFOW WGM3A18",HAND,MEDIO,Chico,alta,
WGM3A18-SP-B53,"6""right wheel set",WGM3A18,"CORTA CESPED A GASOLINA 2.5KW 141CC 18"" WADFOW WGM3A18",HAND,MEDIO,Chico,alta,
WGM3A18-SP-B54,Air Filter Assembly,WGM3A18,"CORTA CESPED A GASOLINA 2.5KW 141CC 18"" WADFOW WGM3A18",HAND,SMALL,Chico,alta,
WGM4552-SP-2-17,QUICH CHANGE,WGM4552,DESMALEZADORA 4 EN 1 52CC 1.4KW A GASOLINA WADFOW WGM4552,MEDIUM,SMALL,Chico,baja,pieza no reconocida
WGM4552-SP-2-34,GEAR CASE 2,WGM4552,DESMALEZADORA 4 EN 1 52CC 1.4KW A GASOLINA WADFOW WGM4552,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
WGM4552-SP-2-35,GEAR CASE COVER,WGM4552,DESMALEZADORA 4 EN 1 52CC 1.4KW A GASOLINA WADFOW WGM4552,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
WGM6A16-SP-10,Front Wheel,WGM6A16,"CORTA CESPED A GASOLINA 2.4KW 131CC 16"" WADFOW WGM6A16",HAND,MEDIO,Chico,alta,
WGM6A16-SP-11,Wheel Cover,WGM6A16,"CORTA CESPED A GASOLINA 2.4KW 131CC 16"" WADFOW WGM6A16",HAND,MEDIO,Chico,alta,
WGM6A16-SP-14-1,The Crankshaft Box Body,WGM6A16,"CORTA CESPED A GASOLINA 2.4KW 131CC 16"" WADFOW WGM6A16",HAND,STRUCT,Mediano,alta,
WGM6A16-SP-14-14,Carburetor Assembly,WGM6A16,"CORTA CESPED A GASOLINA 2.4KW 131CC 16"" WADFOW WGM6A16",HAND,MEDIO,Chico,alta,
WGM6A16-SP-14-16,The Piston,WGM6A16,"CORTA CESPED A GASOLINA 2.4KW 131CC 16"" WADFOW WGM6A16",HAND,MEDIO,Chico,alta,
WGM6A16-SP-14-17,Piston Ring Assembly,WGM6A16,"CORTA CESPED A GASOLINA 2.4KW 131CC 16"" WADFOW WGM6A16",HAND,MEDIO,Chico,alta,
WGM6A16-SP-14-20,The Spark Plug,WGM6A16,"CORTA CESPED A GASOLINA 2.4KW 131CC 16"" WADFOW WGM6A16",HAND,TINY,Chico,alta,
WGM6A16-SP-14-23,Inlet Valve,WGM6A16,"CORTA CESPED A GASOLINA 2.4KW 131CC 16"" WADFOW WGM6A16",HAND,SMALL,Chico,alta,
WGM6A16-SP-14-24,Valve Oil Seal,WGM6A16,"CORTA CESPED A GASOLINA 2.4KW 131CC 16"" WADFOW WGM6A16",HAND,TINY,Chico,alta,
WGM6A16-SP-14-26,Air Filter Element,WGM6A16,"CORTA CESPED A GASOLINA 2.4KW 131CC 16"" WADFOW WGM6A16",HAND,SMALL,Chico,alta,
WGM6A16-SP-14-37,The Exhaust Valve,WGM6A16,"CORTA CESPED A GASOLINA 2.4KW 131CC 16"" WADFOW WGM6A16",HAND,SMALL,Chico,alta,
WGM6A16-SP-14-4,Igniter,WGM6A16,"CORTA CESPED A GASOLINA 2.4KW 131CC 16"" WADFOW WGM6A16",HAND,SMALL,Chico,baja,pieza no reconocida
WGM6A16-SP-14-41,The Crankshaft,WGM6A16,"CORTA CESPED A GASOLINA 2.4KW 131CC 16"" WADFOW WGM6A16",HAND,MEDIO,Chico,alta,
WGM6A16-SP-14-45,Cylinder Head,WGM6A16,"CORTA CESPED A GASOLINA 2.4KW 131CC 16"" WADFOW WGM6A16",HAND,MEDIO,Chico,alta,
WGM6A16-SP-14-5,The Flywheel Components,WGM6A16,"CORTA CESPED A GASOLINA 2.4KW 131CC 16"" WADFOW WGM6A16",HAND,MEDIO,Chico,alta,
WGM6A16-SP-14-57,Camshaft Assembly,WGM6A16,"CORTA CESPED A GASOLINA 2.4KW 131CC 16"" WADFOW WGM6A16",HAND,MEDIO,Chico,alta,
WGM6A16-SP-14-58,Muffler,WGM6A16,"CORTA CESPED A GASOLINA 2.4KW 131CC 16"" WADFOW WGM6A16",HAND,MEDIO,Chico,alta,
WGM6A16-SP-14-61,The Fuel Tank,WGM6A16,"CORTA CESPED A GASOLINA 2.4KW 131CC 16"" WADFOW WGM6A16",HAND,STRUCT,Mediano,alta,
WGM6A16-SP-14-62,The Cap,WGM6A16,"CORTA CESPED A GASOLINA 2.4KW 131CC 16"" WADFOW WGM6A16",HAND,SMALL,Chico,baja,pieza no reconocida
